"SNP1"	-0.00136
"SNP2"	-0.00136
"SNP3"	-0.00136
"SNP4"	-0.00136
"SNP5"	-0.00136
"SNP6"	-0.00136
"SNP7"	-0.00136
"SNP8"	-0.00136
"SNP9"	-0.00136
"SNP10"	-0.00136
"SNP11"	0.136797297297297
"SNP12"	0.136797297297297
"SNP13"	0.136797297297297
"SNP14"	0.136797297297297
"SNP15"	0.136797297297297
"SNP16"	0.136797297297297
"SNP17"	0.136797297297297
"SNP18"	0.136797297297297
"SNP19"	0.136797297297297
"SNP20"	0.136797297297297
"SNP21"	0.136797297297297
"SNP22"	0.136797297297297
"SNP23"	0.136797297297297
"SNP24"	0.136797297297297
"SNP25"	0.136797297297297
"SNP26"	0.136797297297297
"SNP27"	0.136797297297297
"SNP28"	0.136797297297297
"SNP29"	0.136797297297297
"SNP30"	0.136797297297297
"SNP31"	0.136797297297297
"SNP32"	0.136797297297297
"SNP33"	0.136797297297297
"SNP34"	0.136797297297297
"SNP35"	0.136797297297297
"SNP36"	0.136797297297297
"SNP37"	0.136797297297297
"SNP38"	0.136797297297297
"SNP39"	0.136797297297297
"SNP40"	0.136797297297297
"SNP41"	0.136797297297297
"SNP42"	0.136797297297297
"SNP43"	0.136797297297297
"SNP44"	0.136797297297297
"SNP45"	0.136797297297297
"SNP46"	0.136797297297297
"SNP47"	0.136797297297297
"SNP48"	0.136797297297297
"SNP49"	0.136797297297297
"SNP50"	0.136797297297297
"SNP51"	0.136797297297297
"SNP52"	0.136797297297297
"SNP53"	0.136797297297297
"SNP54"	0.136797297297297
"SNP55"	0.136797297297297
"SNP56"	0.136797297297297
"SNP57"	0.136797297297297
"SNP58"	0.136797297297297
"SNP59"	0.136797297297297
"SNP60"	0.136797297297297
"SNP61"	0.136797297297297
"SNP62"	0.136797297297297
"SNP63"	0.136797297297297
"SNP64"	0.136797297297297
"SNP65"	0.136797297297297
"SNP66"	0.136797297297297
"SNP67"	0.136797297297297
"SNP68"	0.136797297297297
"SNP69"	0.136797297297297
"SNP70"	0.136797297297297
"SNP71"	0.136797297297297
"SNP72"	0.136797297297297
"SNP73"	0.136797297297297
"SNP74"	0.136797297297297
"SNP75"	0.136797297297297
"SNP76"	0.136797297297297
"SNP77"	0.136797297297297
"SNP78"	0.136797297297297
"SNP79"	0.136797297297297
"SNP80"	0.136797297297297
"SNP81"	0.136797297297297
